Subject_ID,Session,Block_Type,Trial_Num,Stimulus,Angle,Mirror_Condition,SOA,Response_Key,ACC,RT,Flag,Early_Key,Repeated_Trial,Practice_Round,Timestamp,Condition,StimType
W,1,B,193,J,180,Backward,1000.0,f,1,2050.0,0,0,0,,2026-05-13T14:05:29.974Z,J_B,Letter
W,1,B,195,G,120,Normal,700.0,j,1,950.0,0,0,0,,2026-05-13T14:05:40.584Z,G_B,Letter
W,1,B,196,J,240,Normal,1000.0,j,1,761.0,0,0,0,,2026-05-13T14:05:46.497Z,J_B,Letter
W,1,B,198,G,120,Backward,1000.0,f,1,837.0,0,0,0,,2026-05-13T14:05:57.444Z,G_B,Letter
W,1,B,199,J,0,Backward,700.0,f,1,787.0,0,0,0,,2026-05-13T14:06:03.069Z,J_B,Letter
W,1,B,201,J,240,Backward,1000.0,f,1,1163.0,0,0,0,,2026-05-13T14:06:15.237Z,J_B,Letter
W,1,B,202,G,120,Backward,400.0,f,1,748.0,0,0,0,,2026-05-13T14:06:20.539Z,G_B,Letter
W,1,B,204,G,180,Normal,1000.0,j,1,864.0,0,0,0,,2026-05-13T14:06:32.157Z,G_B,Letter
W,1,B,206,J,180,Backward,700.0,f,1,1000.0,0,0,0,,2026-05-13T14:06:43.290Z,J_B,Letter
W,1,B,207,G,120,Normal,100.0,f,0,2888.0,0,0,0,,2026-05-13T14:06:50.441Z,G_B,Letter
W,1,B,211,R,300,Backward,400.0,f,1,638.0,0,0,0,,2026-05-13T14:07:12.613Z,R_B,Letter
W,1,B,216,J,300,Normal,1000.0,j,1,465.0,0,0,0,,2026-05-13T14:07:38.970Z,J_B,Letter
W,1,B,217,R,240,Normal,400.0,j,1,637.0,0,0,0,,2026-05-13T14:07:44.161Z,R_B,Letter
W,1,B,218,J,0,Backward,100.0,f,1,680.0,0,0,0,,2026-05-13T14:07:49.095Z,J_B,Letter
W,1,B,221,R,0,Normal,700.0,j,1,651.0,0,0,0,,2026-05-13T14:08:05.567Z,R_B,Letter
W,1,B,223,J,300,Normal,700.0,j,1,598.0,0,0,0,,2026-05-13T14:08:16.185Z,J_B,Letter
W,1,B,224,J,60,Normal,100.0,j,1,747.0,0,0,0,,2026-05-13T14:08:21.185Z,J_B,Letter
W,1,B,226,R,0,Backward,400.0,f,1,574.0,0,0,0,,2026-05-13T14:08:31.378Z,R_B,Letter
W,1,B,230,G,120,Normal,400.0,j,1,552.0,0,0,0,,2026-05-13T14:08:56.009Z,G_B,Letter
W,1,B,232,G,180,Normal,400.0,j,1,713.0,0,0,0,,2026-05-13T14:09:06.782Z,G_B,Letter
W,1,B,235,R,240,Backward,100.0,f,1,1138.0,0,0,0,,2026-05-13T14:09:22.497Z,R_B,Letter
W,1,B,240,R,240,Backward,700.0,f,1,787.0,0,0,0,,2026-05-13T14:09:50.937Z,R_B,Letter
W,1,B,241,J,300,Normal,100.0,j,1,804.0,0,0,0,,2026-05-13T14:09:55.981Z,J_B,Letter
W,1,B,242,R,180,Backward,700.0,f,1,1042.0,0,0,0,,2026-05-13T14:10:01.869Z,R_B,Letter
W,1,B,243,G,180,Normal,700.0,j,1,1387.0,0,0,0,,2026-05-13T14:10:08.101Z,G_B,Letter
W,1,B,247,J,120,Normal,100.0,j,1,847.0,0,0,0,,2026-05-13T14:10:29.892Z,J_B,Letter
W,1,B,251,J,180,Normal,1000.0,j,1,907.0,0,0,0,,2026-05-13T14:10:52.517Z,J_B,Letter
W,1,B,252,J,180,Normal,400.0,j,1,1344.0,0,0,0,,2026-05-13T14:10:58.402Z,J_B,Letter
W,1,B,253,J,240,Normal,100.0,j,1,920.0,0,0,0,,2026-05-13T14:11:03.578Z,J_B,Letter
W,1,B,256,G,120,Backward,700.0,f,1,1014.0,0,0,0,,2026-05-13T14:11:19.116Z,G_B,Letter
W,1,B,257,J,0,Normal,400.0,j,1,589.0,0,0,0,,2026-05-13T14:11:24.271Z,J_B,Letter
W,1,B,258,G,60,Normal,100.0,j,1,793.0,0,0,0,,2026-05-13T14:11:29.338Z,G_B,Letter
W,1,B,260,R,180,Normal,400.0,j,1,1626.0,0,0,0,,2026-05-13T14:11:40.421Z,R_B,Letter
W,1,B,262,R,180,Backward,1000.0,f,1,1140.0,0,0,0,,2026-05-13T14:11:52.226Z,R_B,Letter
W,1,B,271,J,0,Backward,1000.0,f,1,444.0,0,0,0,,2026-05-13T14:12:43.273Z,J_B,Letter
W,1,B,273,J,60,Normal,700.0,j,1,786.0,0,0,0,,2026-05-13T14:12:54.635Z,J_B,Letter
W,1,B,274,R,240,Normal,100.0,j,1,857.0,0,0,0,,2026-05-13T14:12:59.740Z,R_B,Letter
W,1,B,275,R,120,Backward,400.0,f,1,1111.0,0,0,0,,2026-05-13T14:13:05.397Z,R_B,Letter
W,1,B,282,J,300,Backward,1000.0,f,1,1289.0,0,0,0,,2026-05-13T14:13:47.242Z,J_B,Letter
W,1,B,283,J,120,Normal,700.0,j,1,628.0,0,0,0,,2026-05-13T14:13:52.723Z,J_B,Letter
W,1,B,284,R,60,Backward,700.0,f,1,872.0,0,0,0,,2026-05-13T14:13:58.446Z,R_B,Letter
W,1,B,285,J,300,Backward,100.0,f,1,1008.0,0,0,0,,2026-05-13T14:14:03.702Z,J_B,Letter
W,1,C,17,G,180,Normal,,j,1,325.0,0,0,0,,2026-05-14T11:35:53.313Z,G_C,Letter
W,1,C,20,J,0,Backward,,f,1,130.0,1,0,0,,2026-05-12T10:45:05.887Z,J_C,Letter
W,1,C,16,R,120,Backward,,f,1,198.0,0,0,0,,2026-05-12T10:44:48.453Z,R_C,Letter
W,1,C,46,G,60,Backward,,f,1,237.0,0,0,0,,2026-05-14T11:38:00.384Z,G_C,Letter
W,1,C,31,G,240,Normal,,j,1,156.0,0,0,0,,2026-05-12T10:45:53.296Z,G_C,Letter
W,1,C,73,G,300,Normal,,j,1,255.0,0,0,0,,2026-05-14T11:39:57.259Z,G_C,Letter
W,1,C,69,J,300,Normal,,j,1,199.0,0,0,0,,2026-05-12T10:48:40.602Z,J_C,Letter
W,1,C,56,J,180,Backward,,f,1,209.0,0,0,0,,2026-05-12T10:47:43.115Z,J_C,Letter
W,1,C,52,J,240,Backward,,f,1,792.0,0,0,0,,2026-05-12T10:47:25.629Z,J_C,Letter
W,1,C,18,G,300,Normal,,j,0,319.30000000074506,1,1,1,,2026-05-14T11:35:57.364Z,G_C,Letter
W,1,C,46,J,0,Normal,,j,1,207.0,0,0,0,,2026-05-12T10:46:59.665Z,J_C,Letter
W,1,C,57,J,60,Normal,,j,1,230.0,0,0,0,,2026-05-12T10:47:47.486Z,J_C,Letter
W,1,C,44,G,0,Backward,,f,1,252.0,0,0,0,,2026-05-14T11:37:51.642Z,G_C,Letter
W,1,C,49,J,120,Normal,,j,1,159.0,0,0,0,,2026-05-14T11:38:13.283Z,J_C,Letter
W,1,C,67,G,0,Backward,,f,1,190.0,0,0,0,,2026-05-12T10:48:31.942Z,G_C,Letter
W,1,C,27,G,180,Normal,,j,1,321.0,0,0,0,,2026-05-12T10:45:35.711Z,G_C,Letter
W,1,C,55,G,240,Normal,,j,1,126.0,1,0,0,,2026-05-14T11:38:39.536Z,G_C,Letter
W,1,C,52,J,0,Normal,,j,1,586.0,0,0,0,,2026-05-14T11:38:26.630Z,J_C,Letter
W,1,C,76,J,120,Backward,,f,1,225.0,0,0,0,,2026-05-12T10:49:09.712Z,J_C,Letter
W,1,C,23,R,60,Backward,,f,1,284.0,0,0,0,,2026-05-12T10:45:18.857Z,R_C,Letter
W,1,C,12,G,300,Backward,,f,1,110.0,1,0,0,,2026-05-12T10:44:31.217Z,G_C,Letter
W,1,C,61,R,240,Normal,,j,1,208.0,0,0,0,,2026-05-12T10:48:04.916Z,R_C,Letter
W,1,C,68,G,120,Backward,,f,1,166.0,0,0,0,,2026-05-12T10:48:36.254Z,G_C,Letter
W,1,C,28,R,180,Backward,,f,1,284.0,0,0,0,,2026-05-12T10:45:40.139Z,R_C,Letter
W,1,C,38,J,240,Normal,,j,1,311.0,0,0,0,,2026-05-14T11:37:25.491Z,J_C,Letter
W,1,C,5,J,60,Backward,,f,1,221.0,0,0,0,,2026-05-12T10:44:00.492Z,J_C,Letter
W,1,C,33,R,60,Normal,,j,1,256.0,0,0,0,,2026-05-12T10:46:02.430Z,R_C,Letter
W,1,C,43,J,180,Backward,,f,1,395.0,0,0,0,,2026-05-14T11:37:47.243Z,J_C,Letter
W,1,C,66,G,0,Normal,,j,1,204.0,0,0,0,,2026-05-12T10:48:27.594Z,G_C,Letter
W,1,C,17,R,120,Normal,,j,1,279.0,0,0,0,,2026-05-12T10:44:52.868Z,R_C,Letter
W,1,C,31,R,180,Normal,,j,1,209.0,0,0,0,,2026-05-14T11:36:55.007Z,R_C,Letter
W,1,C,70,J,240,Backward,,f,1,263.0,0,0,0,,2026-05-14T11:39:43.977Z,J_C,Letter
W,1,C,2,G,120,Backward,,f,1,326.0,0,0,0,,2026-05-14T11:34:48.149Z,G_C,Letter
W,1,C,29,G,300,Normal,,j,1,246.0,0,0,0,,2026-05-12T10:45:44.531Z,G_C,Letter
W,1,C,41,J,300,Backward,,f,1,212.0,0,0,0,,2026-05-12T10:46:38.016Z,J_C,Letter
W,1,C,26,R,60,Backward,,f,1,244.0,0,0,0,,2026-05-14T11:36:32.511Z,R_C,Letter
W,1,C,30,J,180,Normal,,j,1,1028.0,0,0,0,,2026-05-14T11:36:50.667Z,J_C,Letter
W,1,C,40,G,180,Backward,,f,1,216.0,0,0,0,,2026-05-12T10:46:33.654Z,G_C,Letter
W,1,C,5,J,120,Backward,,f,1,315.0,0,0,0,,2026-05-14T11:35:01.439Z,J_C,Letter
L,1,N,1,J,180,Backward,,f,1,1230.0,0,0,0,,2026-05-12T10:03:18.803Z,J_N,Letter
L,1,N,3,J,240,Backward,,f,1,1434.0,0,0,0,,2026-05-12T10:03:24.573Z,J_N,Letter
L,1,N,8,R,60,Normal,,j,1,636.0,0,0,0,,2026-05-12T10:03:37.260Z,R_N,Letter
L,1,N,9,R,0,Backward,,f,1,634.0,0,0,0,,2026-05-12T10:03:39.627Z,R_N,Letter
L,1,N,10,R,60,Backward,,f,1,617.0,0,0,0,,2026-05-12T10:03:41.976Z,R_N,Letter
L,1,N,13,J,300,Backward,,f,1,1555.0,0,0,0,,2026-05-12T10:03:50.797Z,J_N,Letter
L,1,N,14,R,240,Normal,,j,1,1145.0,0,0,0,,2026-05-12T10:03:53.671Z,R_N,Letter
L,1,N,15,G,0,Backward,,f,1,664.0,0,0,0,,2026-05-12T10:03:56.055Z,G_N,Letter
L,1,N,17,J,120,Normal,,j,1,651.0,0,0,0,,2026-05-12T10:04:00.625Z,J_N,Letter
L,1,N,20,G,180,Backward,,f,1,469.0,0,0,0,,2026-05-12T10:04:07.295Z,G_N,Letter
L,1,N,21,J,60,Backward,,f,1,865.0,0,0,0,,2026-05-12T10:04:09.888Z,J_N,Letter
L,1,N,23,J,300,Normal,,j,1,580.0,0,0,0,,2026-05-12T10:04:14.354Z,J_N,Letter
L,1,N,25,G,240,Normal,,f,0,519.0,0,0,0,,2026-05-12T10:04:19.060Z,G_N,Letter
L,1,N,27,G,60,Backward,,f,1,1360.0,0,0,0,,2026-05-12T10:04:24.785Z,G_N,Letter
L,1,N,28,G,240,Backward,,f,1,1599.0,0,0,0,,2026-05-12T10:04:28.107Z,G_N,Letter
L,1,N,34,R,300,Backward,,f,1,632.0,0,0,0,,2026-05-12T10:04:44.423Z,R_N,Letter
L,1,N,35,J,0,Normal,,j,1,608.0,0,0,0,,2026-05-12T10:04:46.767Z,J_N,Letter
L,1,N,36,G,60,Normal,,j,1,1103.0,0,0,0,,2026-05-12T10:04:49.593Z,G_N,Letter
L,1,N,38,R,180,Normal,,f,0,746.0,0,0,0,,2026-05-12T10:04:54.436Z,R_N,Letter
L,1,N,39,R,120,Backward,,f,1,1098.0,0,0,0,,2026-05-12T10:04:57.271Z,R_N,Letter
L,1,N,40,G,180,Normal,,j,1,1763.0,0,0,0,,2026-05-12T10:05:00.754Z,G_N,Letter
L,1,N,42,G,300,Backward,,f,1,1688.0,0,0,0,,2026-05-12T10:05:07.479Z,G_N,Letter
L,1,N,44,J,120,Backward,,j,0,1372.0,0,0,0,,2026-05-12T10:05:12.979Z,J_N,Letter
L,1,N,45,R,0,Normal,,j,1,1223.0,0,0,0,,2026-05-12T10:05:15.930Z,R_N,Letter
L,1,N,46,G,0,Normal,,j,1,699.0,0,0,0,,2026-05-12T10:05:18.354Z,G_N,Letter
L,1,N,48,R,300,Normal,,j,1,601.0,0,0,0,,2026-05-12T10:05:23.323Z,R_N,Letter
L,1,N,49,J,0,Backward,,f,1,2185.0,0,0,0,,2026-05-12T10:05:27.244Z,J_N,Letter
L,1,N,51,R,120,Normal,,j,1,770.0,0,0,0,,2026-05-12T10:05:32.026Z,R_N,Letter
L,1,N,52,R,180,Backward,,f,1,1376.0,0,0,0,,2026-05-12T10:05:35.134Z,R_N,Letter
L,1,N,53,G,120,Normal,,j,1,893.0,0,0,0,,2026-05-12T10:05:37.751Z,G_N,Letter
L,1,N,58,J,60,Normal,,j,1,1108.0,0,0,0,,2026-05-12T10:05:50.884Z,J_N,Letter
L,1,N,59,J,180,Normal,,j,1,947.0,0,0,0,,2026-05-12T10:05:53.554Z,J_N,Letter
L,1,N,62,R,240,Backward,,f,1,707.0,0,0,0,,2026-05-12T10:06:00.863Z,R_N,Letter
L,1,N,67,G,300,Normal,,j,1,821.0,0,0,0,,2026-05-12T10:06:13.727Z,G_N,Letter
L,1,N,71,J,240,Normal,,j,1,697.0,0,0,0,,2026-05-12T10:06:24.554Z,J_N,Letter
L,1,N,72,G,120,Backward,,f,1,1786.0,0,0,0,,2026-05-12T10:06:28.075Z,G_N,Letter
L,1,I,3,G,180,Normal,,j,1,1171.0,0,0,0,,2026-05-12T10:06:47.451Z,G_I,Letter
L,1,I,5,R,60,Backward,,f,1,594.0,0,0,0,,2026-05-12T10:06:56.825Z,R_I,Letter
L,1,I,6,R,120,Backward,,f,1,662.0,0,0,0,,2026-05-12T10:07:01.627Z,R_I,Letter
L,1,I,8,J,180,Backward,,j,0,686.7000000476837,1,1,1,,2026-05-12T10:07:08.876Z,J_I,Letter
L,1,I,10,R,0,Backward,,f,1,537.0,0,0,0,,2026-05-12T10:07:19.418Z,R_I,Letter
L,1,I,11,R,0,Normal,,f,0,419.0,0,0,0,,2026-05-12T10:07:23.985Z,R_I,Letter
L,1,I,12,J,60,Normal,,j,1,565.0,0,0,0,,2026-05-12T10:07:28.698Z,J_I,Letter
L,1,I,13,J,300,Normal,,j,1,587.0,0,0,0,,2026-05-12T10:07:33.451Z,J_I,Letter
L,1,I,14,R,120,Normal,,j,1,1201.0,0,0,0,,2026-05-12T10:07:38.800Z,R_I,Letter
L,1,I,16,G,240,Normal,,j,1,1197.0,0,0,0,,2026-05-12T10:07:48.895Z,G_I,Letter
L,1,I,18,G,120,Normal,,j,1,1326.0,0,0,0,,2026-05-12T10:07:59.874Z,G_I,Letter
L,1,I,20,J,300,Backward,,f,1,864.0,0,0,0,,2026-05-12T10:08:10.078Z,J_I,Letter
L,1,I,21,J,240,Backward,,f,1,962.0,0,0,0,,2026-05-12T10:08:15.193Z,J_I,Letter
L,1,I,22,G,300,Normal,,j,1,811.0,0,0,0,,2026-05-12T10:08:20.160Z,G_I,Letter
L,1,I,23,R,240,Normal,,j,1,718.0,0,0,0,,2026-05-12T10:08:25.035Z,R_I,Letter
L,1,I,24,R,300,Normal,,j,1,502.0,0,0,0,,2026-05-12T10:08:29.680Z,R_I,Letter
L,1,I,25,G,240,Backward,,f,1,802.0,0,0,0,,2026-05-12T10:08:34.633Z,G_I,Letter
L,1,I,27,R,300,Backward,,f,1,638.0,0,0,0,,2026-05-12T10:08:44.604Z,R_I,Letter
L,1,I,28,G,0,Normal,,j,1,498.0,0,0,0,,2026-05-12T10:08:49.250Z,G_I,Letter
L,1,I,29,J,180,Normal,,j,1,1069.0,0,0,0,,2026-05-12T10:08:54.451Z,J_I,Letter
L,1,I,30,J,120,Backward,,f,1,892.0,0,0,0,,2026-05-12T10:08:59.473Z,J_I,Letter
L,1,I,33,R,180,Backward,,f,1,1459.0,0,0,0,,2026-05-12T10:09:08.108Z,R_I,Letter
L,1,I,38,J,120,Normal,,j,1,642.0,0,0,0,,2026-05-12T10:09:34.341Z,J_I,Letter
L,1,I,39,G,300,Backward,,f,1,1072.0,0,0,0,,2026-05-12T10:09:39.538Z,G_I,Letter
L,1,I,40,J,60,Backward,,f,1,635.0,0,0,0,,2026-05-12T10:09:44.334Z,J_I,Letter
L,1,I,41,R,180,Normal,,j,1,1309.0,0,0,0,,2026-05-12T10:09:49.775Z,R_I,Letter
L,1,I,42,R,240,Backward,,f,1,630.0,0,0,0,,2026-05-12T10:09:54.527Z,R_I,Letter
L,1,I,45,J,0,Backward,,f,1,609.0,0,0,0,,2026-05-12T10:10:08.908Z,J_I,Letter
L,1,I,46,G,120,Backward,,f,1,1208.0,0,0,0,,2026-05-12T10:10:14.259Z,G_I,Letter
L,1,I,49,G,60,Backward,,f,1,670.0,0,0,0,,2026-05-12T10:10:28.851Z,G_I,Letter
L,1,I,57,G,180,Backward,,f,1,1100.0,0,0,0,,2026-05-12T10:11:08.312Z,G_I,Letter
L,1,I,63,G,60,Normal,,j,1,687.0,0,0,0,,2026-05-12T10:11:38.169Z,G_I,Letter
L,1,I,64,R,60,Normal,,j,1,1517.0,0,0,0,,2026-05-12T10:11:43.845Z,R_I,Letter
L,1,I,65,J,0,Normal,,j,1,419.0,0,0,0,,2026-05-12T10:11:48.413Z,J_I,Letter
L,1,I,69,J,240,Normal,,j,1,556.0,0,0,0,,2026-05-12T10:12:07.155Z,J_I,Letter
L,1,I,71,G,0,Backward,,f,1,957.0,0,0,0,,2026-05-12T10:12:16.856Z,G_I,Letter
L,1,I,74,J,180,Backward,,f,1,1091.0,0,0,0,,2026-05-12T10:12:32.303Z,J_I,Letter
L,1,O,5,R,0,Backward,,f,1,692.0,0,0,0,,2026-05-12T10:15:27.695Z,R_O,Letter
L,1,O,7,R,180,Normal,,f,0,1784.0,0,0,0,,2026-05-12T10:15:34.851Z,R_O,Letter
L,1,O,9,J,300,Backward,,f,1,975.0,0,0,0,,2026-05-12T10:15:40.728Z,J_O,Letter
L,1,O,12,J,300,Normal,,j,1,704.0,0,0,0,,2026-05-12T10:15:50.837Z,J_O,Letter
L,1,O,13,R,60,Normal,,j,1,809.0,0,0,0,,2026-05-12T10:15:53.796Z,R_O,Letter
L,1,O,14,R,0,Normal,,j,1,690.0,0,0,0,,2026-05-12T10:15:56.624Z,R_O,Letter
L,1,O,15,G,0,Backward,,f,1,530.0,0,0,0,,2026-05-12T10:15:59.279Z,G_O,Letter
L,1,O,16,J,120,Backward,,f,1,1415.0,0,0,0,,2026-05-12T10:16:02.832Z,J_O,Letter
L,1,O,17,G,60,Backward,,f,1,1445.0,0,0,0,,2026-05-12T10:16:06.414Z,G_O,Letter
L,1,O,22,G,240,Normal,,j,1,1134.0,0,0,0,,2026-05-12T10:16:22.783Z,G_O,Letter
L,1,O,24,G,300,Backward,,f,1,627.0,0,0,0,,2026-05-12T10:16:28.327Z,G_O,Letter
L,1,O,25,G,240,Backward,,f,1,1396.0,0,0,0,,2026-05-12T10:16:31.862Z,G_O,Letter
L,1,O,27,G,180,Backward,,j,0,2120.0,0,0,0,,2026-05-12T10:16:39.403Z,G_O,Letter
L,1,O,28,R,180,Backward,,f,1,1875.0,0,0,0,,2026-05-12T10:16:43.427Z,R_O,Letter
L,1,O,30,R,240,Backward,,f,1,964.0,0,0,0,,2026-05-12T10:16:49.448Z,R_O,Letter
L,1,O,31,G,0,Normal,,j,1,785.0,0,0,0,,2026-05-12T10:16:52.370Z,G_O,Letter
L,1,O,32,R,120,Backward,,f,1,1052.0,0,0,0,,2026-05-12T10:16:55.552Z,R_O,Letter
L,1,O,36,J,60,Normal,,j,1,1562.0,0,0,0,,2026-05-12T10:17:07.531Z,J_O,Letter
L,1,O,37,R,60,Backward,,f,1,783.0,0,0,0,,2026-05-12T10:17:10.453Z,R_O,Letter
L,1,O,40,R,120,Normal,,j,1,794.0,0,0,0,,2026-05-12T10:17:19.211Z,R_O,Letter
L,1,O,42,R,300,Normal,,j,1,645.0,0,0,0,,2026-05-12T10:17:25.046Z,R_O,Letter
L,1,O,45,G,120,Backward,,f,1,1332.0,0,0,0,,2026-05-12T10:17:33.916Z,G_O,Letter
L,1,O,46,G,120,Normal,,j,1,773.0,0,0,0,,2026-05-12T10:17:36.824Z,G_O,Letter
L,1,O,47,J,0,Backward,,f,1,1539.0,0,0,0,,2026-05-12T10:17:40.490Z,J_O,Letter
L,1,O,48,J,0,Normal,,j,1,438.0,0,0,0,,2026-05-12T10:17:43.056Z,J_O,Letter
L,1,O,50,J,120,Normal,,j,1,1342.0,0,0,0,,2026-05-12T10:17:49.459Z,J_O,Letter
L,1,O,52,J,240,Normal,,j,1,1084.0,0,0,0,,2026-05-12T10:17:55.635Z,J_O,Letter
L,1,O,54,J,60,Backward,,f,1,976.0,0,0,0,,2026-05-12T10:18:01.561Z,J_O,Letter
L,1,O,56,J,180,Backward,,j,0,2416.0,0,0,0,,2026-05-12T10:18:09.052Z,J_O,Letter
L,1,O,57,R,300,Backward,,f,1,1536.0,0,0,0,,2026-05-12T10:18:12.720Z,R_O,Letter
L,1,O,63,J,240,Backward,,f,1,1487.0,0,0,0,,2026-05-12T10:18:35.936Z,J_O,Letter
L,1,O,68,J,180,Normal,,j,1,1055.0,0,0,0,,2026-05-12T10:18:51.652Z,J_O,Letter
L,1,O,69,G,180,Normal,,j,1,1780.0,0,0,0,,2026-05-12T10:18:55.561Z,G_O,Letter
L,1,O,70,G,300,Normal,,j,1,985.0,0,0,0,,2026-05-12T10:18:58.683Z,G_O,Letter
L,1,O,71,G,60,Normal,,j,1,960.0,0,0,0,,2026-05-12T10:19:01.776Z,G_O,Letter
L,1,O,72,R,240,Normal,,j,1,1323.0,0,0,0,,2026-05-12T10:19:05.238Z,R_O,Letter
L,1,B,1,J,60,Normal,400.0,j,1,608.0,0,0,0,,2026-05-12T10:23:54.372Z,J_B,Letter
L,1,B,2,G,60,Backward,1000.0,f,1,410.0,0,0,0,,2026-05-12T10:23:59.951Z,G_B,Letter
L,1,B,4,R,60,Normal,100.0,j,1,560.0,0,0,0,,2026-05-12T10:24:09.846Z,R_B,Letter
L,1,B,6,J,0,Normal,400.0,j,1,433.0,0,0,0,,2026-05-12T10:24:20.811Z,J_B,Letter
L,1,B,10,R,0,Normal,400.0,j,1,430.0,0,0,0,,2026-05-12T10:24:42.078Z,R_B,Letter
L,1,B,13,J,0,Normal,1000.0,j,1,431.0,0,0,0,,2026-05-12T10:24:57.690Z,J_B,Letter
L,1,B,14,G,0,Normal,100.0,j,1,491.0,0,0,0,,2026-05-12T10:25:02.425Z,G_B,Letter
L,1,B,16,R,240,Normal,100.0,j,1,795.0,0,0,0,,2026-05-12T10:25:12.298Z,R_B,Letter
L,1,B,17,R,180,Backward,400.0,f,1,873.0,0,0,0,,2026-05-12T10:25:17.721Z,R_B,Letter
L,1,B,21,J,240,Backward,1000.0,f,1,1251.0,0,0,0,,2026-05-12T10:25:38.825Z,J_B,Letter
L,1,B,22,J,300,Backward,1000.0,f,1,604.0,0,0,0,,2026-05-12T10:25:44.593Z,J_B,Letter
L,1,B,24,J,0,Normal,100.0,j,1,511.0,0,0,0,,2026-05-12T10:25:56.383Z,J_B,Letter
L,1,B,25,G,60,Normal,100.0,j,1,735.0,0,0,0,,2026-05-12T10:26:01.370Z,G_B,Letter
L,1,B,27,R,120,Backward,400.0,f,1,626.0,0,0,0,,2026-05-12T10:26:12.255Z,R_B,Letter
L,1,B,28,J,120,Normal,400.0,j,1,1029.0,0,0,0,,2026-05-12T10:26:17.827Z,J_B,Letter
L,1,B,29,R,60,Backward,400.0,f,1,563.0,0,0,0,,2026-05-12T10:26:22.957Z,R_B,Letter
L,1,B,31,G,120,Backward,100.0,f,1,705.0,0,0,0,,2026-05-12T10:26:33.072Z,G_B,Letter
L,1,B,36,R,300,Normal,100.0,j,1,644.0,0,0,0,,2026-05-12T10:27:00.628Z,R_B,Letter
L,1,B,41,G,300,Normal,100.0,j,1,589.0,0,0,0,,2026-05-12T10:27:27.889Z,G_B,Letter
L,1,B,45,G,180,Normal,400.0,j,1,1081.0,0,0,0,,2026-05-12T10:27:50.078Z,G_B,Letter
L,1,B,46,G,60,Normal,400.0,j,1,568.0,0,0,0,,2026-05-12T10:27:55.197Z,G_B,Letter
