Subject_ID,Session,Block_Type,Trial_Num,Stimulus,Angle,Mirror_Condition,SOA,Response_Key,ACC,RT,Flag,Early_Key,Repeated_Trial,Practice_Round,Timestamp,Condition,StimType
C,1,I,35,G,0,Backward,,f,1,518.0,0,0,0,,2026-05-14T10:57:31.441Z,G_I,Letter
C,1,I,36,R,180,Backward,,f,1,906.0,0,0,0,,2026-05-14T10:57:36.495Z,R_I,Letter
C,1,I,37,J,240,Backward,,f,1,1107.0,0,0,0,,2026-05-14T10:57:41.737Z,J_I,Letter
C,1,I,38,G,180,Backward,,f,1,756.0,0,0,0,,2026-05-14T10:57:46.651Z,G_I,Letter
C,1,I,39,J,120,Backward,,f,1,971.0,0,0,0,,2026-05-14T10:57:51.762Z,J_I,Letter
C,1,I,40,J,240,Normal,,j,1,957.0,0,0,0,,2026-05-14T10:57:56.860Z,J_I,Letter
C,1,I,41,G,180,Normal,,f,0,1007.0,0,0,0,,2026-05-14T10:58:01.992Z,G_I,Letter
C,1,I,45,J,180,Normal,,f,0,1253.0,0,0,0,,2026-05-14T10:58:21.674Z,J_I,Letter
C,1,I,46,R,120,Backward,,f,1,800.0,0,0,0,,2026-05-14T10:58:26.615Z,R_I,Letter
C,1,I,47,J,180,Backward,,f,1,1392.0,0,0,0,,2026-05-14T10:58:32.136Z,J_I,Letter
C,1,I,48,R,0,Backward,,f,1,585.0,0,0,0,,2026-05-14T10:58:36.856Z,R_I,Letter
C,1,I,49,G,300,Backward,,f,1,1034.0,0,0,0,,2026-05-14T10:58:42.015Z,G_I,Letter
C,1,I,51,J,120,Normal,,j,1,977.0,0,0,0,,2026-05-14T10:58:51.898Z,J_I,Letter
C,1,I,54,J,300,Normal,,j,1,723.0,0,0,0,,2026-05-14T10:59:06.396Z,J_I,Letter
C,1,I,55,G,60,Backward,,f,1,614.0,0,0,0,,2026-05-14T10:59:11.170Z,G_I,Letter
C,1,I,60,R,60,Backward,,f,1,665.0,0,0,0,,2026-05-14T10:59:36.459Z,R_I,Letter
C,1,I,63,R,60,Normal,,j,1,536.0,0,0,0,,2026-05-14T10:59:50.625Z,R_I,Letter
C,1,I,67,G,60,Normal,,j,1,816.0,0,0,0,,2026-05-14T11:00:10.368Z,G_I,Letter
C,1,I,70,R,180,Normal,,f,0,552.0,0,0,0,,2026-05-14T11:00:24.464Z,R_I,Letter
C,1,I,72,J,60,Backward,,f,1,802.0,0,0,0,,2026-05-14T11:00:34.316Z,J_I,Letter
C,1,O,3,G,60,Normal,,j,1,746.0,0,0,0,,2026-05-14T11:02:43.087Z,G_O,Letter
C,1,O,4,G,240,Backward,,f,1,1024.0,0,0,0,,2026-05-14T11:02:46.250Z,G_O,Letter
C,1,O,5,G,300,Backward,,f,1,747.0,0,0,0,,2026-05-14T11:02:49.123Z,G_O,Letter
C,1,O,7,J,60,Normal,,j,1,732.0,0,0,0,,2026-05-14T11:02:55.044Z,J_O,Letter
C,1,O,8,G,120,Backward,,f,1,935.0,0,0,0,,2026-05-14T11:02:58.119Z,G_O,Letter
C,1,O,11,G,120,Normal,,j,1,804.0,0,0,0,,2026-05-14T11:03:06.712Z,G_O,Letter
C,1,O,13,J,180,Normal,,j,1,1469.0,0,0,0,,2026-05-14T11:03:12.976Z,J_O,Letter
C,1,O,15,J,240,Backward,,f,1,1109.0,0,0,0,,2026-05-14T11:03:19.117Z,J_O,Letter
C,1,O,17,G,240,Normal,,j,1,855.0,0,0,0,,2026-05-14T11:03:24.762Z,G_O,Letter
C,1,O,19,G,180,Normal,,f,0,654.0,0,0,0,,2026-05-14T11:03:30.178Z,G_O,Letter
C,1,O,20,R,120,Backward,,f,1,871.0,0,0,0,,2026-05-14T11:03:33.186Z,R_O,Letter
C,1,O,24,J,0,Backward,,f,1,566.0,0,0,0,,2026-05-14T11:03:45.851Z,J_O,Letter
C,1,O,25,G,0,Normal,,j,1,649.0,0,0,0,,2026-05-14T11:03:48.634Z,G_O,Letter
C,1,O,28,R,60,Backward,,f,1,607.0,0,0,0,,2026-05-14T11:03:56.674Z,R_O,Letter
C,1,O,30,J,120,Backward,,f,1,1265.0,0,0,0,,2026-05-14T11:04:03.623Z,J_O,Letter
C,1,O,31,R,0,Backward,,f,1,574.0,0,0,0,,2026-05-14T11:04:06.308Z,R_O,Letter
C,1,O,32,G,300,Normal,,j,1,608.0,0,0,0,,2026-05-14T11:04:09.042Z,G_O,Letter
C,1,O,33,J,180,Backward,,f,1,1672.0,0,0,0,,2026-05-14T11:04:12.855Z,J_O,Letter
C,1,O,37,R,240,Backward,,j,0,809.0,0,0,0,,2026-05-14T11:04:24.554Z,R_O,Letter
C,1,O,41,J,300,Normal,,j,1,1062.0,0,0,0,,2026-05-14T11:04:37.158Z,J_O,Letter
C,1,O,42,R,60,Normal,,j,1,787.0,0,0,0,,2026-05-14T11:04:40.095Z,R_O,Letter
C,1,O,43,R,180,Backward,,f,1,1566.0,0,0,0,,2026-05-14T11:04:43.807Z,R_O,Letter
C,1,O,46,J,120,Normal,,j,1,1094.0,0,0,0,,2026-05-14T11:04:52.309Z,J_O,Letter
C,1,O,48,G,180,Backward,,f,1,1430.0,0,0,0,,2026-05-14T11:04:58.569Z,G_O,Letter
C,1,O,49,J,60,Backward,,j,0,793.0,0,0,0,,2026-05-14T11:05:01.509Z,J_O,Letter
C,1,O,54,R,240,Normal,,j,1,969.0,0,0,0,,2026-05-14T11:05:16.301Z,R_O,Letter
C,1,O,55,R,300,Normal,,j,1,477.0,0,0,0,,2026-05-14T11:05:18.920Z,R_O,Letter
C,1,O,57,J,300,Backward,,f,1,797.0,0,0,0,,2026-05-14T11:05:24.597Z,J_O,Letter
C,1,O,59,J,0,Normal,,j,1,459.0,0,0,0,,2026-05-14T11:05:30.025Z,J_O,Letter
C,1,O,60,R,300,Backward,,f,1,663.0,0,0,0,,2026-05-14T11:05:32.837Z,R_O,Letter
C,1,O,61,J,240,Normal,,j,1,1041.0,0,0,0,,2026-05-14T11:05:36.016Z,J_O,Letter
C,1,O,62,R,0,Normal,,j,1,519.0,0,0,0,,2026-05-14T11:05:38.680Z,R_O,Letter
C,1,O,64,G,60,Backward,,f,1,788.0,0,0,0,,2026-05-14T11:05:44.295Z,G_O,Letter
C,1,O,67,R,180,Normal,,f,0,783.0,0,0,0,,2026-05-14T11:05:52.666Z,R_O,Letter
C,1,O,68,G,0,Backward,,f,1,720.0,0,0,0,,2026-05-14T11:05:55.525Z,G_O,Letter
C,1,O,71,R,120,Normal,,f,0,628.0,0,0,0,,2026-05-14T11:06:04.201Z,R_O,Letter
C,1,B,4,R,60,Normal,700.0,j,1,482.0,0,0,0,,2026-05-14T11:07:59.084Z,R_B,Letter
C,1,B,8,G,180,Normal,400.0,j,1,1182.0,0,0,0,,2026-05-14T11:08:21.616Z,G_B,Letter
C,1,B,12,J,300,Normal,1000.0,j,1,780.0,0,0,0,,2026-05-14T11:08:43.566Z,J_B,Letter
C,1,B,13,J,300,Backward,1000.0,f,1,470.0,0,0,0,,2026-05-14T11:08:49.174Z,J_B,Letter
C,1,B,15,J,120,Backward,400.0,f,1,911.0,0,0,0,,2026-05-14T11:09:00.405Z,J_B,Letter
C,1,B,16,G,300,Normal,1000.0,j,1,629.0,0,0,0,,2026-05-14T11:09:06.191Z,G_B,Letter
C,1,B,17,J,240,Backward,400.0,f,1,1177.0,0,0,0,,2026-05-14T11:09:11.896Z,J_B,Letter
C,1,B,18,G,120,Normal,700.0,j,1,846.0,0,0,0,,2026-05-14T11:09:17.581Z,G_B,Letter
C,1,B,20,G,240,Backward,700.0,f,1,828.0,0,0,0,,2026-05-14T11:09:28.958Z,G_B,Letter
C,1,B,21,G,180,Backward,400.0,f,1,710.0,0,0,0,,2026-05-14T11:09:34.238Z,G_B,Letter
C,1,B,23,R,240,Normal,400.0,j,1,796.0,0,0,0,,2026-05-14T11:09:44.840Z,R_B,Letter
C,1,B,24,J,0,Normal,700.0,j,1,444.0,0,0,0,,2026-05-14T11:09:50.138Z,J_B,Letter
C,1,B,26,R,300,Backward,1000.0,f,1,490.0,0,0,0,,2026-05-14T11:10:00.800Z,R_B,Letter
C,1,B,27,G,180,Backward,1000.0,f,1,1215.0,0,0,0,,2026-05-14T11:10:07.158Z,G_B,Letter
C,1,B,32,G,60,Backward,1000.0,f,1,456.0,0,0,0,,2026-05-14T11:10:33.898Z,G_B,Letter
C,1,B,33,G,120,Backward,1000.0,f,1,423.0,0,0,0,,2026-05-14T11:10:39.467Z,G_B,Letter
C,1,B,35,J,120,Normal,100.0,j,1,1131.0,0,0,0,,2026-05-14T11:10:49.733Z,J_B,Letter
C,1,B,37,G,120,Backward,100.0,f,1,749.0,0,0,0,,2026-05-14T11:10:59.769Z,G_B,Letter
C,1,B,41,R,240,Backward,400.0,f,1,555.0,0,0,0,,2026-05-14T11:11:20.797Z,R_B,Letter
C,1,B,43,G,60,Normal,400.0,j,1,403.0,0,0,0,,2026-05-14T11:11:30.812Z,G_B,Letter
C,1,B,44,R,0,Normal,400.0,j,1,480.0,0,0,0,,2026-05-14T11:11:35.849Z,R_B,Letter
C,1,B,46,J,120,Backward,700.0,j,0,870.0,0,0,0,,2026-05-14T11:11:47.023Z,J_B,Letter
C,1,B,47,G,120,Backward,400.0,f,1,665.0,0,0,0,,2026-05-14T11:11:52.232Z,G_B,Letter
C,1,B,50,R,120,Normal,700.0,j,1,609.0,0,0,0,,2026-05-14T11:12:08.102Z,R_B,Letter
C,1,B,51,J,240,Normal,400.0,j,1,719.0,0,0,0,,2026-05-14T11:12:13.361Z,J_B,Letter
C,1,B,54,G,300,Backward,400.0,f,1,580.0,0,0,0,,2026-05-14T11:12:29.741Z,G_B,Letter
C,1,B,55,G,60,Normal,700.0,f,0,447.0,0,0,0,,2026-05-14T11:12:35.041Z,G_B,Letter
C,1,B,58,G,0,Backward,400.0,f,1,506.0,0,0,0,,2026-05-14T11:12:52.934Z,G_B,Letter
C,1,B,59,J,180,Normal,700.0,j,1,1066.0,0,0,0,,2026-05-14T11:12:58.852Z,J_B,Letter
C,1,B,61,G,180,Backward,700.0,j,0,831.0,0,0,0,,2026-05-14T11:13:09.981Z,G_B,Letter
C,1,B,62,R,0,Backward,400.0,f,1,615.0,0,0,0,,2026-05-14T11:13:15.133Z,R_B,Letter
C,1,B,64,R,60,Backward,100.0,f,1,608.0,0,0,0,,2026-05-14T11:13:25.292Z,R_B,Letter
C,1,B,65,G,300,Backward,100.0,f,1,649.0,0,0,0,,2026-05-14T11:13:30.186Z,G_B,Letter
C,1,B,67,G,300,Normal,100.0,j,1,725.0,0,0,0,,2026-05-14T11:13:40.274Z,G_B,Letter
C,1,B,68,J,120,Backward,1000.0,f,1,602.0,0,0,0,,2026-05-14T11:13:46.040Z,J_B,Letter
C,1,B,69,J,240,Normal,100.0,j,1,866.0,0,0,0,,2026-05-14T11:13:51.152Z,J_B,Letter
C,1,B,75,J,180,Normal,100.0,f,0,656.0,0,0,0,,2026-05-14T11:14:23.740Z,J_B,Letter
C,1,B,76,J,0,Normal,100.0,j,1,478.0,0,0,0,,2026-05-14T11:14:28.457Z,J_B,Letter
C,1,B,78,R,180,Backward,700.0,f,1,1381.0,0,0,0,,2026-05-14T11:14:39.867Z,R_B,Letter
C,1,B,80,R,60,Backward,400.0,f,1,437.0,0,0,0,,2026-05-14T11:14:50.359Z,R_B,Letter
C,1,B,81,J,60,Backward,100.0,f,1,720.0,0,0,0,,2026-05-14T11:14:55.324Z,J_B,Letter
C,1,B,82,J,300,Backward,700.0,f,1,595.0,0,0,0,,2026-05-14T11:15:00.759Z,J_B,Letter
C,1,B,83,J,180,Backward,100.0,f,1,782.0,0,0,0,,2026-05-14T11:15:05.793Z,J_B,Letter
C,1,B,86,J,0,Backward,700.0,f,1,502.0,0,0,0,,2026-05-14T11:15:20.789Z,J_B,Letter
C,1,B,88,G,300,Backward,700.0,f,1,484.0,0,0,0,,2026-05-14T11:15:31.532Z,G_B,Letter
C,1,B,89,J,240,Normal,700.0,j,1,609.0,0,0,0,,2026-05-14T11:15:36.987Z,J_B,Letter
C,1,B,94,J,60,Normal,400.0,j,1,631.0,0,0,0,,2026-05-14T11:16:04.624Z,J_B,Letter
C,1,B,100,G,120,Backward,700.0,f,1,858.0,0,0,0,,2026-05-14T11:16:35.584Z,G_B,Letter
C,1,B,104,R,0,Backward,700.0,f,1,564.0,0,0,0,,2026-05-14T11:16:56.472Z,R_B,Letter
C,1,B,105,G,300,Normal,400.0,j,1,540.0,0,0,0,,2026-05-14T11:17:01.564Z,G_B,Letter
C,1,B,109,R,180,Normal,400.0,f,0,695.0,0,0,0,,2026-05-14T11:17:22.802Z,R_B,Letter
C,1,B,110,J,240,Backward,1000.0,j,0,890.0,0,0,0,,2026-05-14T11:17:28.853Z,J_B,Letter
C,1,B,112,G,180,Normal,1000.0,j,1,858.0,0,0,0,,2026-05-14T11:17:40.125Z,G_B,Letter
C,1,B,113,J,0,Backward,100.0,f,1,618.0,0,0,0,,2026-05-14T11:17:45.002Z,J_B,Letter
C,1,B,114,R,240,Backward,1000.0,j,0,1032.0,0,0,0,,2026-05-14T11:17:51.198Z,R_B,Letter
C,1,B,117,J,300,Normal,100.0,j,1,634.0,0,0,0,,2026-05-14T11:18:06.510Z,J_B,Letter
C,1,B,119,R,60,Normal,400.0,j,1,501.0,0,0,0,,2026-05-14T11:18:17.183Z,R_B,Letter
C,1,B,122,R,300,Backward,100.0,f,1,643.0,0,0,0,,2026-05-14T11:18:32.807Z,R_B,Letter
C,1,B,124,R,60,Normal,1000.0,j,1,458.0,0,0,0,,2026-05-14T11:18:43.919Z,R_B,Letter
C,1,B,125,J,60,Normal,1000.0,j,1,432.0,0,0,0,,2026-05-14T11:18:49.497Z,J_B,Letter
C,1,B,127,R,300,Normal,700.0,j,1,442.0,0,0,0,,2026-05-14T11:18:59.694Z,R_B,Letter
C,1,B,131,R,300,Backward,700.0,f,1,503.0,0,0,0,,2026-05-14T11:19:20.687Z,R_B,Letter
C,1,B,133,R,300,Backward,400.0,j,0,654.0,0,0,0,,2026-05-14T11:19:31.439Z,R_B,Letter
C,1,B,135,J,0,Backward,1000.0,f,1,466.0,0,0,0,,2026-05-14T11:19:43.077Z,J_B,Letter
C,1,B,139,G,60,Normal,100.0,j,1,694.0,0,0,0,,2026-05-14T11:20:05.713Z,G_B,Letter
C,1,B,140,G,60,Backward,700.0,f,1,526.0,0,0,0,,2026-05-14T11:20:11.103Z,G_B,Letter
C,1,B,141,G,0,Normal,1000.0,j,1,422.0,0,0,0,,2026-05-14T11:20:16.665Z,G_B,Letter
C,1,B,144,G,120,Normal,100.0,f,0,768.0,0,0,0,,2026-05-14T11:20:31.969Z,G_B,Letter
C,1,B,145,J,300,Normal,700.0,j,1,537.0,0,0,0,,2026-05-14T11:20:37.353Z,J_B,Letter
C,1,B,147,R,180,Normal,1000.0,j,1,805.0,0,0,0,,2026-05-14T11:20:48.928Z,R_B,Letter
C,1,B,149,G,240,Backward,1000.0,f,1,856.0,0,0,0,,2026-05-14T11:20:59.712Z,G_B,Letter
C,1,B,150,J,300,Backward,400.0,f,1,478.0,0,0,0,,2026-05-14T11:21:04.749Z,J_B,Letter
C,1,B,153,R,300,Normal,100.0,j,1,909.0,0,0,0,,2026-05-14T11:21:19.857Z,R_B,Letter
C,1,B,154,R,120,Backward,100.0,f,1,832.0,0,0,0,,2026-05-14T11:21:24.936Z,R_B,Letter
C,1,B,157,G,0,Backward,100.0,f,1,761.0,0,0,0,,2026-05-14T11:21:40.776Z,G_B,Letter
C,1,B,158,R,0,Backward,1000.0,f,1,409.0,0,0,0,,2026-05-14T11:21:46.333Z,R_B,Letter
C,1,B,162,J,180,Backward,1000.0,f,1,808.0,0,0,0,,2026-05-14T11:22:08.206Z,J_B,Letter
C,1,B,164,J,240,Backward,100.0,f,1,871.0,0,0,0,,2026-05-14T11:22:18.217Z,J_B,Letter
C,1,B,166,R,180,Normal,700.0,j,1,1213.0,0,0,0,,2026-05-14T11:22:29.792Z,R_B,Letter
C,1,B,169,J,60,Backward,400.0,f,1,566.0,0,0,0,,2026-05-14T11:22:45.164Z,J_B,Letter
C,1,B,171,R,240,Normal,1000.0,j,1,726.0,0,0,0,,2026-05-14T11:22:56.592Z,R_B,Letter
C,1,B,172,G,120,Normal,1000.0,j,1,558.0,0,0,0,,2026-05-14T11:23:02.299Z,G_B,Letter
C,1,B,176,R,60,Normal,100.0,j,1,606.0,0,0,0,,2026-05-14T11:23:23.176Z,R_B,Letter
C,1,B,177,R,240,Normal,100.0,j,1,791.0,0,0,0,,2026-05-14T11:23:28.201Z,R_B,Letter
C,1,B,178,G,60,Backward,400.0,f,1,585.0,0,0,0,,2026-05-14T11:23:33.332Z,G_B,Letter
C,1,B,179,G,0,Backward,1000.0,f,1,526.0,0,0,0,,2026-05-14T11:23:39.002Z,G_B,Letter
C,1,B,183,J,0,Normal,400.0,j,1,404.0,0,0,0,,2026-05-14T11:24:01.746Z,J_B,Letter
C,1,B,184,G,180,Normal,100.0,f,0,1524.0,0,0,0,,2026-05-14T11:24:07.516Z,G_B,Letter
C,1,B,185,R,120,Backward,1000.0,f,1,569.0,0,0,0,,2026-05-14T11:24:13.251Z,R_B,Letter
C,1,B,186,R,60,Backward,1000.0,f,1,382.0,0,0,0,,2026-05-14T11:24:18.806Z,R_B,Letter
C,1,B,187,R,0,Normal,100.0,f,0,511.0,0,0,0,,2026-05-14T11:24:23.552Z,R_B,Letter
C,1,B,189,G,240,Normal,400.0,j,1,1021.0,0,0,0,,2026-05-14T11:24:34.178Z,G_B,Letter
C,1,B,190,R,180,Backward,400.0,f,1,1277.0,0,0,0,,2026-05-14T11:24:39.987Z,R_B,Letter
C,1,B,191,R,120,Backward,700.0,f,1,839.0,0,0,0,,2026-05-14T11:24:45.673Z,R_B,Letter
C,1,B,193,G,240,Normal,1000.0,j,1,807.0,0,0,0,,2026-05-14T11:24:56.742Z,G_B,Letter
C,1,B,195,R,240,Backward,700.0,f,1,1196.0,0,0,0,,2026-05-14T11:25:08.296Z,R_B,Letter
C,1,B,196,G,240,Normal,700.0,j,1,862.0,0,0,0,,2026-05-14T11:25:14.012Z,G_B,Letter
C,1,B,199,R,0,Normal,700.0,j,1,453.0,0,0,0,,2026-05-14T11:25:29.037Z,R_B,Letter
C,1,B,204,R,120,Backward,400.0,f,1,567.0,0,0,0,,2026-05-14T11:25:54.272Z,R_B,Letter
C,1,B,207,R,180,Backward,100.0,f,1,602.0,0,0,0,,2026-05-14T11:26:09.311Z,R_B,Letter
C,1,B,209,R,0,Backward,100.0,f,1,567.0,0,0,0,,2026-05-14T11:26:19.260Z,R_B,Letter
C,1,B,214,R,120,Normal,100.0,j,1,848.0,0,0,0,,2026-05-14T11:26:45.378Z,R_B,Letter
C,1,B,215,J,60,Normal,700.0,j,1,534.0,0,0,0,,2026-05-14T11:26:50.755Z,J_B,Letter
C,1,B,217,G,180,Normal,700.0,j,1,926.0,0,0,0,,2026-05-14T11:27:02.303Z,G_B,Letter
C,1,B,219,G,60,Backward,100.0,f,1,775.0,0,0,0,,2026-05-14T11:27:13.505Z,G_B,Letter
C,1,B,220,G,300,Normal,700.0,j,1,639.0,0,0,0,,2026-05-14T11:27:18.993Z,G_B,Letter
C,1,B,221,G,0,Normal,100.0,j,1,514.0,0,0,0,,2026-05-14T11:27:23.741Z,G_B,Letter
C,1,B,222,R,300,Normal,400.0,j,1,506.0,0,0,0,,2026-05-14T11:27:28.792Z,R_B,Letter
C,1,B,223,R,300,Normal,1000.0,j,1,435.0,0,0,0,,2026-05-14T11:27:34.368Z,R_B,Letter
C,1,B,225,G,0,Backward,700.0,f,1,425.0,0,0,0,,2026-05-14T11:27:45.256Z,G_B,Letter
C,1,B,226,R,240,Normal,700.0,j,1,621.0,0,0,0,,2026-05-14T11:27:50.729Z,R_B,Letter
C,1,B,227,J,120,Normal,1000.0,j,1,664.0,0,0,0,,2026-05-14T11:27:56.528Z,J_B,Letter
C,1,B,229,G,240,Backward,100.0,f,1,716.0,0,0,0,,2026-05-14T11:28:06.988Z,G_B,Letter
C,1,B,230,R,0,Normal,1000.0,j,1,1359.0,0,0,0,,2026-05-14T11:28:13.481Z,R_B,Letter
C,1,B,231,J,60,Backward,700.0,j,0,573.0,0,0,0,,2026-05-14T11:28:18.903Z,J_B,Letter
C,1,B,233,G,120,Normal,400.0,j,1,859.0,0,0,0,,2026-05-14T11:28:29.456Z,G_B,Letter
C,1,B,237,J,180,Backward,700.0,f,1,1584.0,0,0,0,,2026-05-14T11:28:51.625Z,J_B,Letter
C,1,B,238,J,120,Backward,100.0,f,1,677.0,0,0,0,,2026-05-14T11:28:56.549Z,J_B,Letter
C,1,B,240,J,180,Backward,400.0,f,1,745.0,0,0,0,,2026-05-14T11:29:07.198Z,J_B,Letter
C,1,B,244,J,60,Backward,1000.0,f,1,499.0,0,0,0,,2026-05-14T11:29:27.831Z,J_B,Letter
C,1,C,2,G,120,Backward,,f,1,326.0,0,0,0,,2026-05-14T11:34:48.149Z,G_C,Letter
C,1,C,5,J,120,Backward,,f,1,315.0,0,0,0,,2026-05-14T11:35:01.439Z,J_C,Letter
C,1,C,8,G,60,Normal,,j,1,210.0,0,0,0,,2026-05-14T11:35:14.402Z,G_C,Letter
C,1,C,17,G,180,Normal,,j,1,325.0,0,0,0,,2026-05-14T11:35:53.313Z,G_C,Letter
C,1,C,18,G,300,Normal,,j,0,319.30000000074506,1,1,1,,2026-05-14T11:35:57.364Z,G_C,Letter
C,1,C,21,G,120,Normal,,j,1,230.0,0,0,0,,2026-05-14T11:36:10.656Z,G_C,Letter
C,1,C,23,R,0,Backward,,f,1,327.0,0,0,0,,2026-05-14T11:36:19.386Z,R_C,Letter
C,1,C,26,R,60,Backward,,f,1,244.0,0,0,0,,2026-05-14T11:36:32.511Z,R_C,Letter
C,1,C,27,G,180,Backward,,f,1,267.0,0,0,0,,2026-05-14T11:36:36.916Z,G_C,Letter
C,1,C,30,J,180,Normal,,j,1,1028.0,0,0,0,,2026-05-14T11:36:50.667Z,J_C,Letter
C,1,C,31,R,180,Normal,,j,1,209.0,0,0,0,,2026-05-14T11:36:55.007Z,R_C,Letter
C,1,C,34,J,60,Backward,,f,1,128.0,1,0,0,,2026-05-14T11:37:08.092Z,J_C,Letter
C,1,C,38,J,240,Normal,,j,1,311.0,0,0,0,,2026-05-14T11:37:25.491Z,J_C,Letter
C,1,C,43,J,180,Backward,,f,1,395.0,0,0,0,,2026-05-14T11:37:47.243Z,J_C,Letter
C,1,C,44,G,0,Backward,,f,1,252.0,0,0,0,,2026-05-14T11:37:51.642Z,G_C,Letter
C,1,C,46,G,60,Backward,,f,1,237.0,0,0,0,,2026-05-14T11:38:00.384Z,G_C,Letter
C,1,C,47,G,0,Normal,,j,1,277.0,0,0,0,,2026-05-14T11:38:04.809Z,G_C,Letter
C,1,C,49,J,120,Normal,,j,1,159.0,0,0,0,,2026-05-14T11:38:13.283Z,J_C,Letter
C,1,C,50,J,60,Normal,,j,1,133.0,1,0,0,,2026-05-14T11:38:17.557Z,J_C,Letter
C,1,C,51,R,120,Backward,,f,1,187.0,0,0,0,,2026-05-14T11:38:21.894Z,R_C,Letter
C,1,C,52,J,0,Normal,,j,1,586.0,0,0,0,,2026-05-14T11:38:26.630Z,J_C,Letter
C,1,C,54,R,180,Backward,,f,1,259.0,0,0,0,,2026-05-14T11:38:35.280Z,R_C,Letter
C,1,C,55,G,240,Normal,,j,1,126.0,1,0,0,,2026-05-14T11:38:39.536Z,G_C,Letter
C,1,C,61,R,300,Normal,,j,1,150.0,0,0,0,,2026-05-14T11:39:05.341Z,R_C,Letter
C,1,C,63,R,300,Backward,,f,1,106.0,1,0,0,,2026-05-14T11:39:13.958Z,R_C,Letter
C,1,C,64,J,300,Normal,,j,0,372.7000000001863,1,1,1,,2026-05-14T11:39:18.058Z,J_C,Letter
C,1,C,66,J,0,Backward,,f,0,342.3999999994412,1,1,1,,2026-05-14T11:39:26.625Z,J_C,Letter
C,1,C,67,G,300,Backward,,f,1,241.0,0,0,0,,2026-05-14T11:39:31.092Z,G_C,Letter
C,1,C,70,J,240,Backward,,f,1,263.0,0,0,0,,2026-05-14T11:39:43.977Z,J_C,Letter
C,1,C,73,G,300,Normal,,j,1,255.0,0,0,0,,2026-05-14T11:39:57.259Z,G_C,Letter
C,1,C,75,J,300,Normal,,j,1,148.0,1,0,0,,2026-05-14T11:40:06.015Z,J_C,Letter
C,1,C,76,J,0,Backward,,f,1,162.0,0,0,0,,2026-05-14T11:40:10.329Z,J_C,Letter
